"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-11", "4543", "ReadersWriters.java:58", "Method Call", "caller=Reader:7#run:7, target=Database:1#read:36"
"Thread-11", "4544", "ReadersWriters.java:163", "Method Entered", ""
"Thread-11", "4545", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-12", "4546", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=2"
"Thread-11", "4547", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-12", "4548", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-11", "4549", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:36, result=55555"
"Thread-11", "4550", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:36, value=55555"
"Thread-12", "4551", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-11", "4552", "ReadersWriters.java:58", "Method Returned", ""
"Thread-11", "4553", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-12", "4554", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-13", "4555", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-12", "4556", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-13", "4557", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-12", "4558", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:37, value=<void>"
"Thread-11", "4559", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-13", "4560", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-12", "4561", "ReadersWriters.java:57", "Method Returned", ""
"Thread-12", "4562", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-11", "4563", "ReadersWriters.java:59", "Field Read", "context=Reader:7, d"
"Thread-13", "4564", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-12", "4565", "ReadersWriters.java:58", "Field Read", "context=Reader:8, d"
"Thread-11", "4566", "ReadersWriters.java:59", "Method Call", "caller=Reader:7#run:7, target=Database:1#done_read:36"
"Thread-11", "4567", "ReadersWriters.java:114", "Method Entered", ""
"Thread-11", "4568", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-13", "4569", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-12", "4570", "ReadersWriters.java:58", "Method Call", "caller=Reader:8#run:8, target=Database:1#read:37"
"Thread-12", "4571", "ReadersWriters.java:163", "Method Entered", ""
"Thread-12", "4572", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-11", "4573", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-13", "4574", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=3"
"Thread-12", "4575", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-13", "4576", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-12", "4577", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:37, result=55555"
"Thread-12", "4578", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:37, value=55555"
"Thread-13", "4579", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-12", "4580", "ReadersWriters.java:58", "Method Returned", ""
"Thread-12", "4581", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-13", "4582", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-14", "4583", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-13", "4584", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-14", "4585", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-13", "4586", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:38, value=<void>"
"Thread-14", "4587", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-12", "4588", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-13", "4589", "ReadersWriters.java:57", "Method Returned", ""
"Thread-13", "4590", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-14", "4591", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-12", "4592", "ReadersWriters.java:59", "Field Read", "context=Reader:8, d"
"Thread-13", "4593", "ReadersWriters.java:58", "Field Read", "context=Reader:9, d"
"Thread-14", "4594", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-12", "4595", "ReadersWriters.java:59", "Method Call", "caller=Reader:8#run:8, target=Database:1#done_read:37"
"Thread-12", "4596", "ReadersWriters.java:114", "Method Entered", ""
"Thread-12", "4597", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-13", "4598", "ReadersWriters.java:58", "Method Call", "caller=Reader:9#run:9, target=Database:1#read:38"
"Thread-13", "4599", "ReadersWriters.java:163", "Method Entered", ""
"Thread-13", "4600", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-14", "4601", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=4"
"Thread-12", "4602", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-13", "4603", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-14", "4604", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-13", "4605", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:38, result=55555"
"Thread-13", "4606", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:38, value=55555"
"Thread-14", "4607", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-13", "4608", "ReadersWriters.java:58", "Method Returned", ""
"Thread-13", "4609", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-14", "4610", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-10", "4611", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-14", "4612", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-10", "4613", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-14", "4614", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:39, value=<void>"
"Thread-13", "4615", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-10", "4616", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-14", "4617", "ReadersWriters.java:57", "Method Returned", ""
"Thread-14", "4618", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-13", "4619", "ReadersWriters.java:59", "Field Read", "context=Reader:9, d"
"Thread-10", "4620", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-14", "4621", "ReadersWriters.java:58", "Field Read", "context=Reader:10, d"
"Thread-13", "4622", "ReadersWriters.java:59", "Method Call", "caller=Reader:9#run:9, target=Database:1#done_read:38"
"Thread-13", "4623", "ReadersWriters.java:114", "Method Entered", ""
"Thread-13", "4624", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-10", "4625", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-14", "4626", "ReadersWriters.java:58", "Method Call", "caller=Reader:10#run:10, target=Database:1#read:39"
"Thread-14", "4627", "ReadersWriters.java:163", "Method Entered", ""
"Thread-14", "4628", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-13", "4629", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-10", "4630", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=5"
"Thread-14", "4631", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-10", "4632", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-14", "4633", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:39, result=55555"
"Thread-14", "4634", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:39, value=55555"
"Thread-10", "4635", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-14", "4636", "ReadersWriters.java:58", "Method Returned", ""
"Thread-14", "4637", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-10", "4638", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-5", "4639", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-10", "4640", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-5", "4641", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-10", "4642", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:40, value=<void>"
"Thread-14", "4643", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-5", "4644", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-10", "4645", "ReadersWriters.java:57", "Method Returned", ""
"Thread-10", "4646", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-14", "4647", "ReadersWriters.java:59", "Field Read", "context=Reader:10, d"
"Thread-5", "4648", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-10", "4649", "ReadersWriters.java:58", "Field Read", "context=Reader:6, d"
"Thread-14", "4650", "ReadersWriters.java:59", "Method Call", "caller=Reader:10#run:10, target=Database:1#done_read:39"
"Thread-14", "4651", "ReadersWriters.java:114", "Method Entered", ""
"Thread-14", "4652", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-5", "4653", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-10", "4654", "ReadersWriters.java:58", "Method Call", "caller=Reader:6#run:6, target=Database:1#read:40"
"Thread-10", "4655", "ReadersWriters.java:163", "Method Entered", ""
"Thread-10", "4656", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-14", "4657", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-5", "4658", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=6"
"Thread-10", "4659", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-5", "4660", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-10", "4661", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:40, result=55555"
"Thread-10", "4662", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:40, value=55555"
"Thread-5", "4663", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-10", "4664", "ReadersWriters.java:58", "Method Returned", ""
"Thread-10", "4665", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-5", "4666", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-6", "4667", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-5", "4668", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-6", "4669", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-5", "4670", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:41, value=<void>"
"Thread-10", "4671", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-6", "4672", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-5", "4673", "ReadersWriters.java:57", "Method Returned", ""
"Thread-5", "4674", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-10", "4675", "ReadersWriters.java:59", "Field Read", "context=Reader:6, d"
"Thread-6", "4676", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-5", "4677", "ReadersWriters.java:58", "Field Read", "context=Reader:1, d"
"Thread-10", "4678", "ReadersWriters.java:59", "Method Call", "caller=Reader:6#run:6, target=Database:1#done_read:40"
"Thread-10", "4679", "ReadersWriters.java:114", "Method Entered", ""
"Thread-10", "4680", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-6", "4681", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-5", "4682", "ReadersWriters.java:58", "Method Call", "caller=Reader:1#run:1, target=Database:1#read:41"
"Thread-5", "4683", "ReadersWriters.java:163", "Method Entered", ""
"Thread-5", "4684", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-10", "4685", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-6", "4686", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=7"
"Thread-5", "4687", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-6", "4688", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-5", "4689", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:41, result=55555"
"Thread-5", "4690", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:41, value=55555"
"Thread-6", "4691", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-5", "4692", "ReadersWriters.java:58", "Method Returned", ""
"Thread-5", "4693", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-6", "4694", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-7", "4695", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-6", "4696", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-7", "4697", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-6", "4698", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:42, value=<void>"
"Thread-5", "4699", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-7", "4700", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-6", "4701", "ReadersWriters.java:57", "Method Returned", ""
"Thread-6", "4702", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-5", "4703", "ReadersWriters.java:59", "Field Read", "context=Reader:1, d"
"Thread-7", "4704", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-6", "4705", "ReadersWriters.java:58", "Field Read", "context=Reader:2, d"
"Thread-5", "4706", "ReadersWriters.java:59", "Method Call", "caller=Reader:1#run:1, target=Database:1#done_read:41"
"Thread-5", "4707", "ReadersWriters.java:114", "Method Entered", ""
"Thread-5", "4708", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-7", "4709", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-6", "4710", "ReadersWriters.java:58", "Method Call", "caller=Reader:2#run:2, target=Database:1#read:42"
"Thread-6", "4711", "ReadersWriters.java:163", "Method Entered", ""
"Thread-6", "4712", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-5", "4713", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-7", "4714", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=8"
"Thread-6", "4715", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-7", "4716", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-6", "4717", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:42, result=55555"
"Thread-6", "4718", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:42, value=55555"
"Thread-7", "4719", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-6", "4720", "ReadersWriters.java:58", "Method Returned", ""
"Thread-6", "4721", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-7", "4722", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-8", "4723", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-7", "4724", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
